11/7/2014 0:00,10328418.98,2031.92
11/6/2014 0:00,10379071.41,2031.21
11/5/2014 0:00,10325509.46,2023.57
11/4/2014 0:00,10292582.14,2012.1
11/3/2014 0:00,10267404.86,2017.81
